1,10,10,1,10,1,1,1,1,1,10,1,1,1,10,4,0
1,10,10,1,10,1,1,1,1,1,10,1,1,1,10,4,0
1,10,10,1,10,1,1,1,1,1,10,1,1,1,10,4,0
